ID,Area,Mean,Min,Max,X,Y
820,0,34,34,34,1310.667,430.333
821,0,23,23,23,1265.333,426.333
822,0,36,36,36,1262,430.333
823,0,24,24,24,1243.333,429.667
824,0,18,18,18,1245.333,422.333
825,0,20,20,20,1232,415
826,0,32,32,32,1203.333,390.333
827,0,35,35,35,1198,387.667
828,0,19,19,19,1196,398.333
829,0,19,19,19,1161.333,354.333
830,0,16,16,16,1134.667,364.333
831,0,45,45,45,1137.333,407.667
832,0,23,23,23,1132,400.333
833,0,28,28,28,1149.333,400.333
834,0,42,42,42,1152.667,411.667
835,0,58,58,58,1136.667,437
836,0,57,57,57,1133.333,449.667
837,0,29,29,29,1182,436.333
838,0,20,20,20,1171.333,429.667
839,0,40,40,40,1173.333,415
840,0,33,33,33,1201.333,423.667
841,0,57,57,57,1213,428.5
842,0,38,38,38,1226,443.667
843,0,40,40,40,1225.333,455
844,0,37,37,37,1236.667,461
845,0,26,26,26,1242.667,471.667
846,0,48,48,48,1246,489.667
847,0,25,25,25,1260.667,487.667
848,0,55,55,55,1212,481.667
849,0,36,36,36,1205.333,491
850,0,26,26,26,1210,453.667
851,0,39,39,39,1182.667,455.667
852,0,39,39,39,1168,457
853,0,32,32,32,1166,467.667
854,0,35,35,35,1150.667,463
855,0,44,44,44,1149.333,471.667
856,0,46,46,46,1150.667,485.667
857,0,24,24,24,1160.667,486.333
858,0,15,15,15,1181.333,491
859,0,26,26,26,1183.333,500.333
860,0,32,32,32,1187.333,514.333
861,0,41,41,41,1232,527
862,0,43,43,43,1264,503.667
863,0,26,26,26,1072,499.667
864,0,52,52,52,1074,515
865,0,18,18,18,1090,531
866,0,48,48,48,1123.333,528.333
867,0,39,39,39,1124,533.667
868,0,29,29,29,1027.333,524.333
869,0,32,32,32,980,515
870,0,24,24,24,999.333,533.667
871,0,18,18,18,968,519
872,0,51,51,51,925.333,514.333
873,0,47,47,47,948,533
874,0,43,43,43,936.667,527.667
875,0,41,41,41,934.667,535.667
876,0,29,29,29,927.333,535
877,0,19,19,19,909.333,511
878,0,52,52,52,867.333,527.667
879,0,79,79,79,861.333,523.667
880,0,39,39,39,842.667,527.667
881,0,38,38,38,824,525
882,0,27,27,27,787.333,521
883,0,27,27,27,779.333,521
884,0,45,45,45,773.333,533
885,0,22,22,22,757.333,529
886,0,30,30,30,740,518.333
887,0,33,33,33,730,519.667
888,0,15,15,15,730,527.667
889,0,19,19,19,719.333,523.667
890,0,31,31,31,737.333,536.333
891,0,48,48,48,1051.333,537
892,0,41,41,41,1073.333,537
893,0,30,30,30,1293.333,535.667
894,0,25,25,25,1300.667,519.667
895,0,36,36,36,1301.333,508.333
896,0,26,26,26,1299.333,496.333
897,0,33,33,33,1317.333,483.667
898,0,26,26,26,1343.333,483
899,0,41,41,41,1353.333,457.667
900,0,21,21,21,1336.667,440.333
901,0,20,20,20,1314,454.333
902,0,21,21,21,1288.667,481
903,0,18,18,18,1352.667,433
904,0,21,21,21,1353.333,422.333
905,0,22,22,22,1348,408.333
906,0,19,19,19,1322,395.667
907,0,24,24,24,1339.333,379.667
908,0,26,26,26,1344.667,373.667
909,0,27,27,27,1348,362.333
910,0,19,19,19,1312,359
911,0,21,21,21,905.333,288.333
912,0,32,32,32,1184.667,201
913,0,29,29,29,1202.667,226.333
914,0,32,32,32,1220.667,263
915,0,32,32,32,1260.667,257
916,0,42,42,42,1254.667,235
917,0,20,20,20,1290.667,263.667
918,0,33,33,33,1287.333,246.333
919,0,29,29,29,1317.333,245.667
920,0,28,28,28,1303.333,253
921,0,32,32,32,1323.333,271
922,0,28,28,28,1334,271
923,0,24,24,24,1347.333,265
924,0,26,26,26,1356,283
925,0,29,29,29,1329.333,312.333
926,0,15,15,15,1343.333,323
927,0,21,21,21,1236.667,316.333
928,0,20,20,20,1224.667,349.667
929,0,47,47,47,1253.333,111.667
930,0,20,20,20,1251.333,125
931,0,25,25,25,1245.333,102.333
932,0,35,35,35,1218,139
933,0,25,25,25,1186.667,137
934,0,29,29,29,1200,191
935,0,31,31,31,1213.333,187.667
936,0,31,31,31,1210.667,179
937,0,37,37,37,1236,185.667
938,0,27,27,27,1236,173
939,0,21,21,21,1260.667,175
940,0,31,31,31,1221.333,207
941,0,28,28,28,1238,204.333
942,0,35,35,35,1240,212.333
943,0,26,26,26,1256,215.667
944,0,35,35,35,1288.667,203.667
945,0,26,26,26,1323.333,223.667
946,0,38,38,38,1320.667,213.667
947,0,22,22,22,1336,211
948,0,29,29,29,1340,219
949,0,18,18,18,1344.667,201
950,0,20,20,20,1337.333,189.667
951,0,30,30,30,1345.333,177
952,0,42,42,42,1353.333,167.667
953,0,26,26,26,1316,171
954,0,42,42,42,1308.667,159.667
955,0,55,55,55,1318.667,140.333
956,0,31,31,31,1349.333,140.333
957,0,26,26,26,1296,145.667
958,0,24,24,24,1289.333,145.667
959,0,18,18,18,1276,145.667
960,0,26,26,26,1257.333,146.333
961,0,22,22,22,1336.667,127.667
962,0,40,40,40,1222,118.333
963,0,37,37,37,1205.333,115
964,0,26,26,26,1215.333,103.667
965,0,23,23,23,1224.667,106.333
966,0,28,28,28,1177.333,91.667
967,0,33,33,33,1184,87
968,0,41,41,41,1257.333,85
969,0,31,31,31,1272.667,89.667
970,0,30,30,30,1301.333,86.333
971,0,30,30,30,1295.333,93
972,0,38,38,38,1275.333,70.333
973,0,27,27,27,1270.667,64.333
974,0,45,45,45,1300.667,37.667
975,0,25,25,25,1298.667,32.333
976,0,41,41,41,1170.667,6
977,0,46,46,46,1181.333,2.667
978,0,52,52,52,1196,4
979,0,42,42,42,1192,14.667
980,0,43,43,43,1217.333,4
981,0,39,39,39,1224.667,12
982,0,19,19,19,1244,28
983,0,24,24,24,1255.333,20.667
984,0,42,42,42,1276,17.333
985,0,40,40,40,1288.667,6.667
986,0,28,28,28,1305.333,14.667
987,0,46,46,46,1321.333,11.333
988,0,41,41,41,1339.333,1.333
989,0,40,40,40,1337.333,20.667
990,0,33,33,33,1350.667,114
991,0,18,18,18,1198.667,71.333
992,0,30,30,30,1045.333,116.667
993,0,23,23,23,1138,62.667
994,0,33,33,33,960,79.333
995,0,23,23,23,737.333,147.333
996,0,32,32,32,976.667,162.667
997,0,35,35,35,1241.333,58.667
998,0,26,26,26,1252,46
999,0,28,28,28,1234,71.333
1000,0,23,23,23,1260.667,345.333
1001,0,26,26,26,1267.333,482
1002,0,26,26,26,1256,468.667
1003,0,25,25,25,1267.333,448.667
1004,0,22,22,22,792.667,247.333
1005,0,20,20,20,840,242
1006,0,26,26,26,1296.667,183.333
1007,0,22,22,22,840,458.667
1008,0,27,27,27,880,540
1009,0,41,41,41,877.333,550.667
1010,0,43,43,43,1028.5,560
1011,0,38,38,38,1001,555
1012,0,48,48,48,994.5,555.5
1013,0,28,28,28,973.5,549
1014,0,33,33,33,954,547
1015,0,25,25,25,953,553
1016,0,41,41,41,911,540.5
1017,0,33,33,33,814.5,545
1018,0,24,24,24,817.5,535
1019,0,25,25,25,962.5,584.5
1020,0,47,47,47,984.5,589
1021,0,28,28,28,986.5,565.5
1022,0,22,22,22,989,578
1023,0,37,37,37,985.5,604
1024,0,35,35,35,1008,589
1025,0,33,33,33,1005.5,576
1026,0,37,37,37,1012.5,566.5
1027,0,26,26,26,1035.5,578
1028,0,37,37,37,1051,570.5
1029,0,33,33,33,1053,561.5
1030,0,39,39,39,1064.5,580.5
1031,0,54,54,54,1080.5,579
1032,0,36,36,36,1101.5,573
1033,0,26,26,26,1108,580.5
1034,0,31,31,31,1107.5,600
1035,0,28,28,28,1088.5,597
1036,0,52,52,52,1085,551.5
1037,0,24,24,24,1076.5,552.5
1038,0,35,35,35,1096,549
1039,0,37,37,37,1090.5,541.5
1040,0,47,47,47,1114,540
1041,0,49,49,49,1107,513
1042,0,40,40,40,1111,509
1043,0,44,44,44,1176,541
1044,0,23,23,23,1207.5,540.5
1045,0,36,36,36,1197.5,552.5
1046,0,37,37,37,1257,550.5
1047,0,23,23,23,1267.5,539
1048,0,26,26,26,1237,566.5
1049,0,42,42,42,1249,588.5
1050,0,27,27,27,1228.5,588
1051,0,42,42,42,1210,593.5
1052,0,41,41,41,1200,587
1053,0,31,31,31,1174,589.5
1054,0,28,28,28,1175.5,573.5
1055,0,32,32,32,1126.5,562.5
1056,0,30,30,30,1139,586.5
1057,0,31,31,31,1153.5,597
1058,0,46,46,46,1137,607.5
1059,0,21,21,21,1134,623
1060,0,29,29,29,1138,632
1061,0,22,22,22,1160,633.5
1062,0,35,35,35,1102.5,627
1063,0,25,25,25,1098,620.5
1064,0,50,50,50,880.5,587
1065,0,26,26,26,875.5,576
1066,0,20,20,20,866.5,561.5
1067,0,22,22,22,863,545
1068,0,28,28,28,834.5,547.5
1069,0,40,40,40,833.5,587
1070,0,27,27,27,806.5,572
1071,0,22,22,22,820.5,591.5
1072,0,45,45,45,853,590
1073,0,39,39,39,845,596
1074,0,25,25,25,843,605.5
1075,0,29,29,29,838.5,615.5
1076,0,40,40,40,858,614.5
1077,0,31,31,31,858.5,630
1078,0,26,26,26,857,642.5
1079,0,37,37,37,895.5,655
1080,0,41,41,41,913,624
1081,0,41,41,41,902,604
1082,0,36,36,36,885,607.5
1083,0,41,41,41,923,595.5
1084,0,36,36,36,915,590.5
1085,0,29,29,29,932.5,590.5
1086,0,56,56,56,941.5,605.5
1087,0,35,35,35,947,618.5
1088,0,30,30,30,944,629
1089,0,37,37,37,967.5,635.5
1090,0,36,36,36,986,632
1091,0,21,21,21,922,581
1092,0,23,23,23,903.5,578
1093,0,20,20,20,971.5,572.5
1094,0,28,28,28,986.5,652
1095,0,26,26,26,928.5,649.5
1096,0,36,36,36,912,646
1097,0,36,36,36,908,641
1098,0,34,34,34,877,632
1099,0,36,36,36,885,640
1100,0,40,40,40,1008.5,633.5
1101,0,39,39,39,1015,630
1102,0,35,35,35,1019,613
1103,0,31,31,31,1024.5,622
1104,0,24,24,24,1036,616.5
1105,0,36,36,36,1065,624.5
1106,0,43,43,43,1082,649
1107,0,38,38,38,1053.5,636
1108,0,28,28,28,1051,643
1109,0,28,28,28,1059.5,651
1110,0,37,37,37,1102,654
1111,0,46,46,46,1109.5,662.5
1112,0,31,31,31,1097,669
1113,0,30,30,30,1061,670.5
1114,0,31,31,31,1037,671.5
1115,0,40,40,40,1021.5,677
1116,0,40,40,40,1012.5,679.5
1117,0,55,55,55,997,677
1118,0,39,39,39,986.5,669.5
1119,0,32,32,32,979,673
1120,0,30,30,30,955,672.5
1121,0,49,49,49,961,682
1122,0,24,24,24,943,682.5
1123,0,25,25,25,946,696
1124,0,24,24,24,967,708
1125,0,33,33,33,1221,625
1126,0,32,32,32,1233,623
1127,0,46,46,46,1264.5,610
1128,0,36,36,36,1277,627.5
1129,0,41,41,41,1288.5,636.5
1130,0,18,18,18,1288.5,619
1131,0,26,26,26,1302.5,613
1132,0,38,38,38,1227.5,633.5
1133,0,24,24,24,1187,615
1134,0,37,37,37,1126,674.5
1135,0,26,26,26,1118,648.5
1136,0,25,25,25,1121.5,632.5
1137,0,29,29,29,1153,672
1138,0,23,23,23,1142.5,659.5
1139,0,22,22,22,1161,651.5
1140,0,38,38,38,1188.5,678
1141,0,23,23,23,1188.5,685.5
1142,0,39,39,39,1174.5,699
1143,0,29,29,29,1156.5,698
1144,0,44,44,44,1094.5,687.5
1145,0,38,38,38,1090.5,681
1146,0,30,30,30,1082,691.5
1147,0,63,63,63,1112.5,688.5
1148,0,44,44,44,1136,711.5
1149,0,51,51,51,1138,721
1150,0,43,43,43,1154,725
1151,0,44,44,44,1162.5,731
1152,0,37,37,37,1178,738.5
1153,0,42,42,42,1207.5,727.5
1154,0,28,28,28,1206.5,705.5
1155,0,35,35,35,1249,724
1156,0,31,31,31,1235.5,683.5
1157,0,46,46,46,1235,672.5
1158,0,46,46,46,1206,669.5
1159,0,43,43,43,1207,660
1160,0,22,22,22,1194,660
1161,0,33,33,33,1219,647
1162,0,24,24,24,1202.5,634
1163,0,26,26,26,1194,629.5
1164,0,49,49,49,1247.5,666
1165,0,33,33,33,1258,667
1166,0,22,22,22,1264.5,663
1167,0,19,19,19,1278.5,673
1168,0,27,27,27,1265.5,682
1169,0,45,45,45,1289.5,692.5
1170,0,43,43,43,1297,698.5
1171,0,48,48,48,1297.5,691
1172,0,38,38,38,1305.5,677
1173,0,25,25,25,1250.5,598.5
1174,0,32,32,32,1260.5,717.5
1175,0,26,26,26,1286.5,734.5
1176,0,16,16,16,1281.5,757.5
1177,0,20,20,20,1275,766
1178,0,23,23,23,1255,768.5
1179,0,45,45,45,1217,755.5
1180,0,38,38,38,1206.5,736
1181,0,22,22,22,1193,770.5
1182,0,22,22,22,1186.5,773.5
1183,0,27,27,27,1169.5,771
1184,0,21,21,21,1127.5,754
1185,0,31,31,31,1129.5,773.5
1186,0,37,37,37,1108,752.5
1187,0,57,57,57,1087,738
1188,0,23,23,23,1101,740.5
1189,0,39,39,39,1079,727.5
1190,0,24,24,24,1088,724
1191,0,42,42,42,1089.5,712
1192,0,39,39,39,1062,710
1193,0,19,19,19,1066.5,738
1194,0,36,36,36,1053.5,740.5
1195,0,34,34,34,1048.5,729
1196,0,45,45,45,1034,721
1197,0,28,28,28,1055,703
1198,0,21,21,21,1044.5,695
1199,0,25,25,25,1033.5,704
1200,0,46,46,46,1028.5,751
1201,0,23,23,23,1036.5,763
1202,0,21,21,21,1050,765
1203,0,43,43,43,1095,772.5
1204,0,32,32,32,1086,760.5
1205,0,21,21,21,1122.5,709
1206,0,30,30,30,1097.5,702.5
1207,0,21,21,21,892.5,735.5
1208,0,20,20,20,878,732
1209,0,29,29,29,863.5,737.5
1210,0,66,66,66,817,742
1211,0,42,42,42,815,752.5
1212,0,40,40,40,821.5,764
1213,0,26,26,26,817,775
1214,0,34,34,34,838.5,761.5
1215,0,45,45,45,910,774.5
1216,0,32,32,32,913.5,752
1217,0,35,35,35,902.5,747.5
1218,0,23,23,23,914.5,738.5
1219,0,39,39,39,917.5,727.5
1220,0,28,28,28,944.5,745.5
1221,0,24,24,24,953,759.5
1222,0,39,39,39,817,640.5
1223,0,35,35,35,829.5,651
1224,0,36,36,36,819.5,671
1225,0,41,41,41,807,677.5
1226,0,25,25,25,815,681
1227,0,48,48,48,819.5,705
1228,0,25,25,25,847.5,685.5
1229,0,23,23,23,847.5,704
1230,0,42,42,42,861.5,700
1231,0,31,31,31,870,694
1232,0,21,21,21,847,721
1233,0,37,37,37,842,738
1234,0,23,23,23,858.5,731
1235,0,39,39,39,853.5,656
1236,0,57,57,57,859,663.5
1237,0,33,33,33,865,670
1238,0,27,27,27,876.5,676.5
1239,0,36,36,36,885.5,682
1240,0,44,44,44,897.5,685
1241,0,38,38,38,906,695.5
1242,0,25,25,25,915,705
1243,0,43,43,43,888,695
1244,0,34,34,34,888,701
1245,0,36,36,36,888,707
1246,0,29,29,29,903.5,671
1247,0,20,20,20,837,579
1248,0,31,31,31,997,715
1249,0,19,19,19,998,703
1250,0,30,30,30,1006.5,700
1251,0,30,30,30,1012,711
1252,0,27,27,27,1013,718.5
1253,0,35,35,35,1004.5,725
1254,0,21,21,21,1000,731
1255,0,57,57,57,995.5,736
1256,0,47,47,47,984.5,743
1257,0,40,40,40,978,744
1258,0,41,41,41,978,733
1259,0,28,28,28,968,735.5
1260,0,50,50,50,999.5,764
1261,0,35,35,35,990,756.5
1262,0,19,19,19,976.5,758
1263,0,22,22,22,992.5,768
1264,0,26,26,26,992,774.5
1265,0,25,25,25,1182,726.5
1266,0,23,23,23,1227,705
1267,0,23,23,23,1242,706
1268,0,15,15,15,1328,563.5
1269,0,19,19,19,1319.5,565
1270,0,24,24,24,1340.5,583.5
1271,0,8,8,8,1296.5,583.5
1272,0,44,44,44,1334,614.5
1273,0,18,18,18,1351,608
1274,0,15,15,15,1340.5,600.5
1275,0,16,16,16,1351.5,598.5
1276,0,22,22,22,1330,637.5
1277,0,32,32,32,1317,641.5
1278,0,18,18,18,1337,644.5
1279,0,27,27,27,1330.5,668
1280,0,52,52,52,1342,692
1281,0,22,22,22,1353.5,645.5
1282,0,38,38,38,1319,701.5
1283,0,30,30,30,1320.5,710.5
1284,0,32,32,32,1334,715
1285,0,42,42,42,1326.5,732
1286,0,30,30,30,1349.5,744
1287,0,33,33,33,1345,738
1288,0,34,34,34,1311.5,746
1289,0,47,47,47,1290.5,783
1290,0,47,47,47,1311.5,801
1291,0,28,28,28,1247,790.5
1292,0,24,24,24,1261.5,786.5
1293,0,21,21,21,1231.5,776.5
1294,0,40,40,40,1168,798.5
1295,0,49,49,49,1161.5,789
1296,0,54,54,54,1120,786.5
1297,0,33,33,33,1116.5,801
1298,0,47,47,47,1098.5,799.5
1299,0,34,34,34,1105,806.5
1300,0,44,44,44,1094.5,808.5
1301,0,26,26,26,1079,788.5
1302,0,39,39,39,1066,783
1303,0,31,31,31,1057,793
1304,0,47,47,47,1027.5,790.5
1305,0,18,18,18,1011.5,793
1306,0,33,33,33,1010,808.5
1307,0,32,32,32,1001,806.5
1308,0,29,29,29,955,778
1309,0,35,35,35,947.5,784.5
1310,0,42,42,42,935.5,791.5
1311,0,24,24,24,972,802.5
1312,0,33,33,33,959,807.5
1313,0,39,39,39,949,808.5
1314,0,26,26,26,1333.5,552
1315,0,42,42,42,871.5,770
1316,0,48,48,48,860,771
1317,0,39,39,39,863.5,764
1318,0,32,32,32,902.5,781
1319,0,31,31,31,866.5,791
1320,0,26,26,26,891,799.5
1321,0,27,27,27,860.5,798.5
1322,0,46,46,46,854,806
1323,0,38,38,38,1286.5,828
1324,0,34,34,34,1283.5,836
1325,0,22,22,22,1313,840.5
1326,0,21,21,21,1330.5,862
1327,0,49,49,49,1232.5,815
1328,0,24,24,24,1221.5,814.5
1329,0,15,15,15,1247,821
1330,0,31,31,31,1208,825
1331,0,22,22,22,1238.5,837.5
1332,0,21,21,21,1244,860
1333,0,53,53,53,1239,884.5
1334,0,15,15,15,1298.5,861
1335,0,40,40,40,1192,815
1336,0,20,20,20,1151.5,815.5
1337,0,25,25,25,1144,808.5
1338,0,33,33,33,445.333,418.333
1339,0,36,36,36,436.333,425.667
1340,0,60,60,60,417.333,405
1341,0,34,34,34,418,397.667
1342,0,58,58,58,399,397.333
1343,0,35,35,35,432.333,382.667
1344,0,34,34,34,393.667,379
1345,0,47,47,47,411.667,426
1346,0,39,39,39,411,437.333
1347,0,59,59,59,437.333,468.333
1348,0,35,35,35,411,454
1349,0,47,47,47,389.667,446.667
1350,0,32,32,32,382.667,462.667
1351,0,38,38,38,394.667,467.333
1352,0,58,58,58,406.667,477
1353,0,38,38,38,415.333,487.333
1354,0,43,43,43,384.333,423
1355,0,55,55,55,373.667,406
1356,0,49,49,49,370.667,396.667
1357,0,33,33,33,349.333,393.667
1358,0,31,31,31,364.667,415
1359,0,36,36,36,365.333,421
1360,0,41,41,41,366.333,431.667
1361,0,64,64,64,354.333,424.667
1362,0,68,68,68,340.667,419
1363,0,29,29,29,321.333,404.667
1364,0,48,48,48,314.333,399.667
1365,0,47,47,47,322.333,427.333
1366,0,45,45,45,329,445.333
1367,0,35,35,35,349.333,443.333
1368,0,27,27,27,342,462.667
1369,0,47,47,47,347.667,479.333
1370,0,42,42,42,329.667,465
1371,0,29,29,29,344,490.667
1372,0,31,31,31,314.333,456
1373,0,34,34,34,310,462
1374,0,43,43,43,297.667,451.667
1375,0,66,66,66,294.333,439.667
1376,0,30,30,30,305.333,474.667
1377,0,38,38,38,316.333,489
1378,0,47,47,47,322,505.667
1379,0,19,19,19,303,491.333
1380,0,34,34,34,297.333,505.333
1381,0,24,24,24,306.333,515
1382,0,79,79,79,292.333,527
1383,0,45,45,45,287.667,542
1384,0,63,63,63,303.333,551
1385,0,56,56,56,303,560
1386,0,34,34,34,311,539
1387,0,24,24,24,318.667,535
1388,0,48,48,48,352.667,536
1389,0,34,34,34,345,528
1390,0,18,18,18,356.333,522.667
1391,0,22,22,22,363.667,541.333
1392,0,50,50,50,349,570.667
1393,0,40,40,40,334.333,573
1394,0,31,31,31,377.667,555.333
1395,0,37,37,37,389.667,554.667
1396,0,30,30,30,405.333,533.333
1397,0,38,38,38,411.333,532
1398,0,41,41,41,414.333,527.667
1399,0,45,45,45,417,514
1400,0,43,43,43,417.333,541.333
1401,0,27,27,27,401.667,496.333
1402,0,57,57,57,471,561.333
1403,0,47,47,47,422.333,553.667
1404,0,42,42,42,411,553.667
1405,0,48,48,48,406.667,558.667
1406,0,26,26,26,425.333,578.333
1407,0,28,28,28,438.333,593.333
1408,0,27,27,27,450.333,599.333
1409,0,45,45,45,455.667,620.333
1410,0,24,24,24,479.333,615.667
1411,0,25,25,25,469.667,587.667
1412,0,40,40,40,456,550
1413,0,23,23,23,473,543
1414,0,21,21,21,462.667,540.333
1415,0,24,24,24,451,523.667
1416,0,36,36,36,470.333,516
1417,0,41,41,41,437,499.333
1418,0,24,24,24,479,412.667
1419,0,51,51,51,402.667,625.667
1420,0,25,25,25,428,624.667
1421,0,28,28,28,436,608
1422,0,69,69,69,398.667,611
1423,0,79,79,79,395,604.667
1424,0,48,48,48,389,598
1425,0,38,38,38,380.667,595.667
1426,0,37,37,37,396.667,582
1427,0,31,31,31,381.667,566.667
1428,0,40,40,40,359.333,596.667
1429,0,40,40,40,359.667,613
1430,0,59,59,59,370.667,613
1431,0,58,58,58,376.333,617
1432,0,32,32,32,391,617
1433,0,38,38,38,345.667,603.333
1434,0,48,48,48,340,586.667
1435,0,48,48,48,328.333,587
1436,0,29,29,29,319,610
1437,0,35,35,35,300.667,599.333
1438,0,46,46,46,280.333,606.333
1439,0,44,44,44,269,624.333
1440,0,55,55,55,265,617.667
1441,0,45,45,45,259.667,607
1442,0,55,55,55,257.333,590.667
1443,0,49,49,49,253.333,587.333
1444,0,40,40,40,242.333,583
1445,0,66,66,66,227.667,559.667
1446,0,45,45,45,204,564.333
1447,0,40,40,40,205,573.333
1448,0,43,43,43,208.333,592.667
1449,0,49,49,49,214.667,597.333
1450,0,39,39,39,215,603.667
1451,0,53,53,53,208.667,621.667
1452,0,29,29,29,235.667,590.667
1453,0,32,32,32,213.667,545.667
1454,0,28,28,28,207.333,540.667
1455,0,39,39,39,218.333,535
1456,0,36,36,36,223.667,540.333
1457,0,36,36,36,183.333,520.333
1458,0,27,27,27,173.667,529.333
1459,0,32,32,32,195,531.333
1460,0,36,36,36,182,549.667
1461,0,38,38,38,191.667,551.667
1462,0,38,38,38,172,567.333
1463,0,77,77,77,150.667,564.333
1464,0,59,59,59,149.333,590
1465,0,71,71,71,147,596
1466,0,50,50,50,161.667,593.333
1467,0,62,62,62,160.333,617.667
1468,0,57,57,57,164.667,607.667
1469,0,67,67,67,148.667,626.333
1470,0,29,29,29,210,486.333
1471,0,71,71,71,223.667,439
1472,0,34,34,34,215,430
1473,0,33,33,33,228,423
1474,0,45,45,45,260,401
1475,0,38,38,38,250,407
1476,0,31,31,31,229,614.333
1477,0,58,58,58,268.667,566.667
1478,0,27,27,27,270.667,558.333
1479,0,30,30,30,267.333,551
1480,0,52,52,52,245,534.667
1481,0,50,50,50,235.667,476.333
1482,0,40,40,40,242.667,474.333
1483,0,50,50,50,259.667,474.333
1484,0,55,55,55,262.667,488.333
1485,0,38,38,38,281.333,474
1486,0,25,25,25,246.333,453.333
1487,0,42,42,42,259.333,436
1488,0,32,32,32,250,426
1489,0,48,48,48,173.333,465
1490,0,41,41,41,173.333,459
1491,0,38,38,38,164,450.333
1492,0,46,46,46,171.333,444
1493,0,48,48,48,188.333,430.333
1494,0,59,59,59,193.333,438.333
1495,0,30,30,30,188.333,448.667
1496,0,41,41,41,202.667,458.333
1497,0,35,35,35,158.333,437.667
1498,0,56,56,56,183.333,419.333
1499,0,42,42,42,209.667,404.667
1500,0,21,21,21,362.667,464.667
1501,0,45,45,45,267.667,381.333
1502,0,40,40,40,271.333,375.333
1503,0,69,69,69,246,374.667
1504,0,41,41,41,217.333,391.667
1505,0,39,39,39,191.667,405.667
1506,0,23,23,23,173,413.333
1507,0,30,30,30,164.333,404.667
1508,0,38,38,38,172,392
1509,0,35,35,35,148.667,408.667
1510,0,30,30,30,146.667,434.333
1511,0,23,23,23,157.667,479
1512,0,34,34,34,214.333,520.667
1513,0,51,51,51,237,514
1514,0,51,51,51,233.667,505
1515,0,30,30,30,276.333,517.333
1516,0,31,31,31,293.333,586.333
1517,0,45,45,45,280.333,586
1518,0,27,27,27,310,586
1519,0,25,25,25,322.667,559.333
1520,0,30,30,30,380,586
1521,0,27,27,27,272.333,396
1522,0,38,38,38,240,401.667
1523,0,41,41,41,375.667,374
1524,0,39,39,39,279.333,419
1525,0,31,31,31,300,420
1526,0,40,40,40,507.5,533.5
1527,0,39,39,39,499,526.5
1528,0,52,52,52,548,538
1529,0,32,32,32,573,548
1530,0,40,40,40,541,560.5
1531,0,27,27,27,556,560.5
1532,0,36,36,36,564.5,574.5
1533,0,42,42,42,570,566
1534,0,42,42,42,574,560.5
1535,0,27,27,27,583.5,559.5
1536,0,39,39,39,599.5,574
1537,0,32,32,32,667,558
1538,0,29,29,29,666.5,575.5
1539,0,38,38,38,677.5,566.5
1540,0,22,22,22,645,528.5
1541,0,24,24,24,659.5,525
1542,0,34,34,34,510,557.5
1543,0,40,40,40,493.5,579
1544,0,29,29,29,482.5,573.5
1545,0,25,25,25,509.5,586
1546,0,31,31,31,524.5,578.5
1547,0,36,36,36,547.5,583
1548,0,26,26,26,535,586.5
1549,0,39,39,39,547,602.5
1550,0,52,52,52,546.5,617
1551,0,53,53,53,540,623
1552,0,56,56,56,490,600.5
1553,0,53,53,53,497,607.5
1554,0,24,24,24,499,594.5
1555,0,52,52,52,516.5,633
1556,0,41,41,41,502,619.5
1557,0,33,33,33,489.5,627.5
1558,0,47,47,47,498,638.5
1559,0,34,34,34,535,659
1560,0,42,42,42,521.5,658
1561,0,40,40,40,580.5,605.5
1562,0,42,42,42,597,625.5
1563,0,34,34,34,606,610
1564,0,35,35,35,616,622.5
1565,0,49,49,49,621,595
1566,0,46,46,46,632.5,611
1567,0,44,44,44,645.5,619
1568,0,49,49,49,649,615
1569,0,38,38,38,656,613.5
1570,0,37,37,37,671,610
1571,0,24,24,24,665,603.5
1572,0,23,23,23,657,637.5
1573,0,37,37,37,670,644.5
1574,0,33,33,33,660,654
1575,0,32,32,32,674,657.5
1576,0,49,49,49,661,664.5
1577,0,48,48,48,641.5,646
1578,0,34,34,34,612.5,652
1579,0,47,47,47,613,668.5
1580,0,38,38,38,613.5,678.5
1581,0,41,41,41,594,667.5
1582,0,51,51,51,592,678
1583,0,45,45,45,579,678
1584,0,35,35,35,589,684
1585,0,38,38,38,564.5,665.5
1586,0,24,24,24,535.5,646
1587,0,27,27,27,551.5,684
1588,0,35,35,35,511,685
1589,0,30,30,30,487.5,672
1590,0,20,20,20,501,656.5
1591,0,52,52,52,450.5,653.5
1592,0,55,55,55,460.5,678.5
1593,0,60,60,60,473,678.5
1594,0,32,32,32,438.5,639
1595,0,32,32,32,427,647.5
1596,0,51,51,51,411,641.5
1597,0,35,35,35,411,650.5
1598,0,24,24,24,401.5,651
1599,0,27,27,27,419.5,661.5
1600,0,99,99,99,388,661
1601,0,64,64,64,404.5,682
1602,0,32,32,32,390,680.5
1603,0,35,35,35,379,682.5
1604,0,24,24,24,361,673
1605,0,37,37,37,369.5,655
1606,0,23,23,23,368,639.5
1607,0,18,18,18,361,630
1608,0,25,25,25,391,635
1609,0,24,24,24,342.5,630.5
1610,0,22,22,22,331.5,631
1611,0,37,37,37,321.5,643
1612,0,45,45,45,326,651
1613,0,53,53,53,319.5,656
1614,0,47,47,47,297,649.5
1615,0,49,49,49,299,641.5
1616,0,74,74,74,284,640.5
1617,0,26,26,26,232.5,636.5
