 ,Area,Mean,Min,Max,X,Y
1610,0,22,22,22,331.500,631.000
1611,0,37,37,37,321.500,643.000
1612,0,45,45,45,326.000,651.000
1613,0,53,53,53,319.500,656.000
1614,0,47,47,47,297.000,649.500
1615,0,49,49,49,299.000,641.500
1616,0,74,74,74,284.000,640.500
1617,0,26,26,26,232.500,636.500
1618,0,32,32,32,242.500,624.000
1619,0,35,35,35,249.500,620.000
1620,0,22,22,22,248.500,608.500
1621,0,54,54,54,235.500,650.500
1622,0,56,56,56,231.500,662.500
1623,0,55,55,55,198.000,649.000
1624,0,70,70,70,185.000,646.000
1625,0,78,78,78,176.500,651.500
1626,0,93,93,93,182.000,661.000
1627,0,55,55,55,184.000,670.000
1628,0,50,50,50,180.000,630.500
1629,0,62,62,62,211.000,678.000
1630,0,38,38,38,211.000,667.500
1631,0,54,54,54,197.500,682.500
1632,0,69,69,69,179.500,682.000
1633,0,60,60,60,282.000,673.000
1634,0,59,59,59,293.500,673.500
1635,0,59,59,59,302.500,681.000
1636,0,48,48,48,324.500,679.500
1637,0,41,41,41,332.000,667.000
1638,0,34,34,34,336.000,686.000
1639,0,40,40,40,343.000,675.500
1640,0,38,38,38,358.500,662.500
1641,0,25,25,25,471.000,659.500
1642,0,30,30,30,476.500,648.000
1643,0,25,25,25,630.500,587.500
1644,0,86,86,86,247.500,365.500
1645,0,71,71,71,267.500,354.500
1646,0,52,52,52,282.500,363.500
1647,0,30,30,30,295.500,365.500
1648,0,46,46,46,335.000,360.500
1649,0,86,86,86,335.000,350.500
1650,0,46,46,46,342.500,352.000
1651,0,38,38,38,341.500,344.500
1652,0,37,37,37,326.000,332.000
1653,0,47,47,47,346.000,317.500
1654,0,41,41,41,353.500,322.000
1655,0,53,53,53,383.000,350.000
1656,0,42,42,42,389.500,351.500
1657,0,41,41,41,363.500,358.500
1658,0,55,55,55,373.500,366.000
1659,0,36,36,36,354.000,337.500
1660,0,46,46,46,423.500,327.500
1661,0,32,32,32,435.000,334.000
1662,0,31,31,31,424.500,340.500
1663,0,42,42,42,432.500,351.000
1664,0,35,35,35,443.500,355.000
1665,0,34,34,34,425.000,359.000
1666,0,30,30,30,425.000,369.500
1667,0,44,44,44,446.500,306.000
1668,0,20,20,20,407.000,351.500
1669,0,21,21,21,398.000,342.500
1670,0,23,23,23,406.000,365.500
1671,0,22,22,22,395.000,325.500
1672,0,31,31,31,424.000,304.500
1673,0,22,22,22,401.500,304.500
1674,0,32,32,32,377.500,305.500
1675,0,51,51,51,362.500,314.500
1676,0,24,24,24,349.500,311.000
1677,0,37,37,37,318.000,306.000
1678,0,48,48,48,306.000,310.500
1679,0,23,23,23,296.000,334.000
1680,0,46,46,46,284.500,339.500
1681,0,30,30,30,274.500,329.500
1682,0,44,44,44,255.500,335.500
1683,0,32,32,32,271.000,309.500
1684,0,32,32,32,263.500,326.000
1685,0,24,24,24,240.500,340.000
1686,0,36,36,36,230.000,334.500
1687,0,44,44,44,212.500,345.000
1688,0,29,29,29,215.500,351.500
1689,0,35,35,35,221.000,368.000
1690,0,36,36,36,188.000,370.500
1691,0,25,25,25,177.500,371.500
1692,0,52,52,52,192.000,344.000
1693,0,44,44,44,192.000,335.500
1694,0,50,50,50,191.500,339.500
1695,0,64,64,64,182.000,334.000
1696,0,35,35,35,211.500,306.500
1697,0,17,17,17,200.000,305.000
1698,0,37,37,37,690.000,550.000
1699,0,23,23,23,705.000,545.000
1700,0,18,18,18,710.000,563.000
1701,0,44,44,44,766.333,585.667
1702,0,44,44,44,748.333,563.667
1703,0,40,40,40,771.667,554.333
1704,0,14,14,14,795.000,545.667
1705,0,35,35,35,801.000,625.000
1706,0,27,27,27,721.000,582.333
1707,0,34,34,34,706.333,586.333
1708,0,37,37,37,684.333,587.667
1709,0,26,26,26,725.667,605.000
1710,0,36,36,36,708.333,611.667
1711,0,26,26,26,696.333,604.333
1712,0,17,17,17,743.000,600.333
1713,0,34,34,34,756.333,600.333
1714,0,28,28,28,749.000,611.000
1715,0,42,42,42,738.333,626.333
1716,0,46,46,46,704.333,631.667
1717,0,33,33,33,747.000,643.667
1718,0,29,29,29,763.667,643.000
1719,0,30,30,30,781.000,645.667
1720,0,15,15,15,797.000,665.000
1721,0,49,49,49,769.000,682.333
1722,0,29,29,29,758.333,675.000
1723,0,38,38,38,735.667,671.000
1724,0,39,39,39,728.333,676.333
1725,0,39,39,39,715.667,684.333
1726,0,49,49,49,745.667,696.333
1727,0,28,28,28,754.333,683.000
1728,0,28,28,28,792.333,705.667
1729,0,45,45,45,751.000,720.333
1730,0,55,55,55,719.000,696.333
1731,0,31,31,31,681.000,707.667
1732,0,32,32,32,685.000,720.333
1733,0,39,39,39,679.000,727.667
1734,0,57,57,57,664.333,733.667
1735,0,43,43,43,715.667,719.000
1736,0,69,69,69,665.667,756.333
1737,0,44,44,44,651.000,737.667
1738,0,30,30,30,659.667,713.667
1739,0,26,26,26,645.667,719.667
1740,0,40,40,40,700.000,708.500
1741,0,33,33,33,704.000,725.500
1742,0,27,27,27,701.500,695.000
1743,0,22,22,22,678.000,691.500
1744,0,24,24,24,646.000,692.500
1745,0,31,31,31,641.500,703.000
1746,0,48,48,48,629.500,687.500
1747,0,22,22,22,634.500,714.500
1748,0,27,27,27,614.500,706.000
1749,0,62,62,62,605.500,699.000
1750,0,22,22,22,618.000,720.000
1751,0,43,43,43,596.500,728.000
1752,0,43,43,43,623.000,738.000
1753,0,48,48,48,602.500,746.500
1754,0,55,55,55,651.500,770.000
1755,0,33,33,33,628.500,776.000
1756,0,33,33,33,645.000,784.500
1757,0,39,39,39,645.000,793.500
1758,0,20,20,20,631.500,793.500
1759,0,44,44,44,663.000,785.500
1760,0,54,54,54,645.000,809.000
1761,0,32,32,32,629.500,804.500
1762,0,28,28,28,619.000,806.500
1763,0,31,31,31,608.500,812.000
1764,0,44,44,44,605.500,823.500
1765,0,37,37,37,590.000,814.500
1766,0,28,28,28,589.500,827.000
1767,0,53,53,53,595.500,839.500
1768,0,40,40,40,583.000,842.500
1769,0,43,43,43,607.500,850.000
1770,0,57,57,57,618.000,851.000
1771,0,45,45,45,626.000,857.000
1772,0,57,57,57,534.000,729.500
1773,0,40,40,40,538.500,720.000
1774,0,52,52,52,560.500,724.000
1775,0,42,42,42,560.500,716.000
1776,0,40,40,40,572.500,691.500
1777,0,37,37,37,533.000,704.000
1778,0,54,54,54,526.500,720.500
1779,0,30,30,30,520.000,698.000
1780,0,42,42,42,477.500,691.000
1781,0,27,27,27,474.500,706.500
1782,0,29,29,29,491.500,739.000
1783,0,49,49,49,430.000,707.500
1784,0,60,60,60,418.500,709.000
1785,0,66,66,66,420.000,699.500
1786,0,36,36,36,408.000,703.500
1787,0,43,43,43,393.500,708.000
1788,0,47,47,47,395.000,730.000
1789,0,34,34,34,436.000,736.000
1790,0,61,61,61,459.000,750.000
1791,0,57,57,57,405.000,748.500
1792,0,37,37,37,424.000,752.000
1793,0,63,63,63,431.500,757.500
1794,0,26,26,26,442.000,757.000
1795,0,59,59,59,449.000,764.000
1796,0,38,38,38,468.000,774.500
1797,0,38,38,38,452.000,779.500
1798,0,66,66,66,428.500,787.500
1799,0,58,58,58,440.500,796.000
1800,0,43,43,43,447.500,798.500
1801,0,63,63,63,463.000,803.000
1802,0,45,45,45,477.500,793.500
1803,0,50,50,50,481.500,811.500
1804,0,15,15,15,459.000,814.500
1805,0,35,35,35,442.000,834.000
1806,0,48,48,48,414.500,826.500
1807,0,27,27,27,408.500,818.000
1808,0,25,25,25,396.000,814.000
1809,0,40,40,40,464.000,852.000
1810,0,36,36,36,476.500,829.500
1811,0,61,61,61,509.000,839.000
1812,0,30,30,30,512.000,849.500
1813,0,59,59,59,506.500,821.000
1814,0,27,27,27,516.000,814.000
1815,0,48,48,48,522.500,826.000
1816,0,47,47,47,533.500,831.500
1817,0,33,33,33,534.000,846.500
1818,0,73,73,73,543.500,815.500
1819,0,61,61,61,530.000,810.000
1820,0,43,43,43,535.500,796.500
1821,0,31,31,31,532.500,786.000
1822,0,49,49,49,498.000,789.500
1823,0,38,38,38,511.000,778.000
1824,0,31,31,31,489.500,771.500
1825,0,24,24,24,489.500,758.500
1826,0,51,51,51,753.667,770.000
1827,0,38,38,38,743.000,756.000
1828,0,48,48,48,746.333,784.000
1829,0,38,38,38,749.000,796.667
1830,0,30,30,30,722.333,777.333
1831,0,22,22,22,706.333,790.667
1832,0,39,39,39,697.000,784.667
1833,0,28,28,28,684.333,784.667
1834,0,42,42,42,674.333,766.667
1835,0,37,37,37,700.333,747.333
1836,0,23,23,23,500.333,866.000
1837,0,31,31,31,512.333,884.667
1838,0,35,35,35,509.000,896.000
1839,0,51,51,51,522.333,896.000
1840,0,50,50,50,525.667,880.000
1841,0,46,46,46,532.333,888.000
1842,0,27,27,27,533.000,865.333
1843,0,49,49,49,547.000,857.333
1844,0,47,47,47,569.000,868.000
1845,0,36,36,36,566.333,889.333
1846,0,37,37,37,553.000,886.667
1847,0,50,50,50,558.333,912.667
1848,0,37,37,37,557.667,940.000
1849,0,61,61,61,587.667,970.000
1850,0,45,45,45,606.333,954.667
1851,0,32,32,32,590.333,942.667
1852,0,71,71,71,608.333,937.333
1853,0,46,46,46,610.333,924.667
1854,0,26,26,26,602.333,920.000
1855,0,19,19,19,585.000,914.000
1856,0,30,30,30,589.000,904.667
1857,0,41,41,41,624.333,892.000
1858,0,55,55,55,629.000,907.333
1859,0,32,32,32,629.667,917.333
1860,0,55,55,55,643.667,918.667
1861,0,45,45,45,661.000,906.667
1862,0,27,27,27,649.000,902.000
1863,0,37,37,37,651.667,884.000
1864,0,42,42,42,650.333,862.667
1865,0,42,42,42,597.667,881.333
1866,0,57,57,57,619.667,983.333
1867,0,75,75,75,626.333,1010.667
1868,0,38,38,38,644.333,1009.333
1869,0,46,46,46,640.333,943.333
1870,0,43,43,43,653.667,942.667
1871,0,29,29,29,699.000,930.667
1872,0,17,17,17,686.333,946.000
1873,0,26,26,26,678.333,964.000
1874,0,25,25,25,692.333,978.000
1875,0,35,35,35,674.333,993.333
1876,0,29,29,29,695.667,1005.333
1877,0,20,20,20,661.000,964.000
1878,0,21,21,21,661.000,976.000
1879,0,27,27,27,653.667,977.333
1880,0,18,18,18,639.667,974.000
1881,0,50,50,50,665.667,1014.000
1882,0,57,57,57,720.333,1017.333
1883,0,45,45,45,726.333,1004.667
1884,0,44,44,44,721.000,990.667
1885,0,48,48,48,722.333,978.667
1886,0,53,53,53,751.000,1007.333
1887,0,54,54,54,771.667,1006.000
1888,0,20,20,20,786.333,1003.333
1889,0,28,28,28,792.333,988.000
1890,0,32,32,32,811.667,996.000
1891,0,31,31,31,835.667,1011.333
1892,0,33,33,33,694.333,888.667
1893,0,42,42,42,705.000,902.000
1894,0,47,47,47,674.333,893.333
1895,0,29,29,29,679.000,863.333
1896,0,48,48,48,691.667,856.000
1897,0,46,46,46,699.667,854.667
1898,0,51,51,51,708.333,844.000
1899,0,42,42,42,711.667,830.667
1900,0,37,37,37,703.000,820.000
1901,0,21,21,21,689.000,812.000
1902,0,31,31,31,678.333,808.000
1903,0,38,38,38,678.333,818.000
1904,0,33,33,33,661.667,828.000
1905,0,21,21,21,675.667,836.667
1906,0,19,19,19,689.000,841.333
1907,0,37,37,37,669.667,850.667
1908,0,61,61,61,583.000,758.667
1909,0,38,38,38,545.667,771.000
1910,0,42,42,42,528.000,756.000
1911,0,28,28,28,524.333,739.333
1912,0,27,27,27,536.333,745.667
1913,0,36,36,36,579.000,800.333
1914,0,43,43,43,558.333,801.000
1915,0,24,24,24,572.333,788.667
1916,0,40,40,40,596.333,780.333
1917,0,31,31,31,716.500,808.500
1918,0,38,38,38,747.000,842.500
1919,0,22,22,22,761.500,830.500
1920,0,52,52,52,787.000,820.000
1921,0,37,37,37,795.000,778.000
1922,0,46,46,46,787.000,734.500
1923,0,41,41,41,774.500,719.500
1924,0,29,29,29,776.500,734.000
1925,0,35,35,35,804.000,800.000
1926,0,48,48,48,821.000,801.000
1927,0,39,39,39,834.000,803.500
1928,0,18,18,18,845.000,789.000
1929,0,43,43,43,788.000,837.500
1930,0,22,22,22,806.000,833.500
1931,0,36,36,36,793.500,850.500
1932,0,19,19,19,768.500,857.500
1933,0,47,47,47,795.500,859.000
1934,0,30,30,30,790.500,869.500
1935,0,39,39,39,798.500,875.000
1936,0,60,60,60,792.500,882.000
1937,0,59,59,59,820.000,870.000
1938,0,36,36,36,835.000,865.000
1939,0,32,32,32,838.000,876.000
1940,0,44,44,44,849.500,863.000
1941,0,43,43,43,861.000,858.000
1942,0,43,43,43,862.500,869.000
1943,0,25,25,25,855.500,830.000
1944,0,38,38,38,877.500,841.000
1945,0,27,27,27,870.000,825.000
1946,0,38,38,38,882.500,883.000
1947,0,40,40,40,882.000,896.000
1948,0,24,24,24,859.000,891.500
1949,0,30,30,30,850.000,903.500
1950,0,39,39,39,865.500,918.000
1951,0,33,33,33,836.000,892.000
1952,0,25,25,25,831.500,901.500
1953,0,38,38,38,817.500,895.000
1954,0,39,39,39,815.500,907.500
1955,0,37,37,37,800.500,918.000
1956,0,35,35,35,815.000,929.000
1957,0,23,23,23,863.000,937.000
1958,0,30,30,30,887.500,952.500
1959,0,58,58,58,787.500,903.500
1960,0,38,38,38,737.500,879.000
1961,0,41,41,41,745.500,857.000
1962,0,35,35,35,727.500,865.500
1963,0,22,22,22,725.500,881.500
1964,0,53,53,53,743.500,923.000
1965,0,33,33,33,752.000,905.000
1966,0,25,25,25,762.000,896.000
1967,0,41,41,41,769.000,938.000
1968,0,37,37,37,756.000,942.500
1969,0,29,29,29,789.000,939.500
1970,0,26,26,26,774.000,953.000
1971,0,33,33,33,787.000,952.500
1972,0,26,26,26,735.500,926.500
1973,0,29,29,29,726.000,941.500
1974,0,29,29,29,713.500,951.000
1975,0,34,34,34,745.000,951.500
1976,0,29,29,29,582.500,879.500
1977,0,33,33,33,583.500,872.000
1978,0,23,23,23,750.500,821.500
1979,0,25,25,25,783.500,757.000
1980,0,22,22,22,739.500,732.500
1981,0,23,23,23,823.000,725.500
1982,0,20,20,20,789.500,592.000
1983,0,31,31,31,779.500,574.500
1984,0,22,22,22,548.000,670.500
1985,0,44,44,44,404.000,768.500
1986,0,37,37,37,386.500,759.500
1987,0,32,32,32,672.000,883.500
1988,0,26,26,26,670.000,872.500
1989,0,28,28,28,681.000,912.500
1990,0,50,50,50,659.000,915.500
1991,0,41,41,41,660.500,924.500
1992,0,21,21,21,680.500,927.000
1993,0,33,33,33,745.000,895.000
1994,0,21,21,21,727.500,902.500
1995,0,32,32,32,731.000,850.500
1996,0,39,39,39,823.500,969.000
1997,0,43,43,43,835.000,977.500
1998,0,39,39,39,834.000,983.500
1999,0,49,49,49,795.500,965.500
2000,0,31,31,31,781.500,971.500
2001,0,36,36,36,773.500,974.000
2002,0,46,46,46,885.500,972.500
2003,0,37,37,37,884.000,980.500
2004,0,28,28,28,857.000,956.500
2005,0,39,39,39,882.000,952.500
2006,0,33,33,33,857.000,1010.000
2007,0,40,40,40,898.500,1003.500
2008,0,29,29,29,894.500,989.500
2009,0,38,38,38,922.500,1005.000
2010,0,35,35,35,934.500,983.500
2011,0,57,57,57,937.000,968.500
2012,0,51,51,51,925.000,970.000
2013,0,67,67,67,918.000,967.500
2014,0,30,30,30,927.000,955.000
2015,0,38,38,38,903.500,929.500
2016,0,33,33,33,923.000,920.500
2017,0,29,29,29,910.000,905.000
2018,0,35,35,35,921.000,898.000
2019,0,35,35,35,932.000,896.500
2020,0,26,26,26,954.000,909.500
2021,0,22,22,22,966.500,913.000
2022,0,42,42,42,921.000,880.000
2023,0,33,33,33,919.000,872.000
2024,0,30,30,30,901.500,856.000
2025,0,45,45,45,892.000,852.000
